0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1015224 3566 3730 727314 3688 3562 7408 3686 3566 3746 3558 3592 412952 448320 3682 903210 1011098 3696 578364 3558 3728 3558 467884 3566 3584 1065228 276376 526276 3554 3566 3684 
3650 3422 639250 3458 3418 692918 3440 3322 3416 1012200 3332 6864 658958 3434 676918 482874 3420 3310 3426 634734 746364 3422 119752 3434 3308 3350 3422 3314 6860 3320 3312 
3488 841194 1110254 3108 3134 363144 3092 426016 153648 3118 3198 680592 3230 948184 3202 222186 218886 3218 519834 3214 3266 574198 94752 1040076 3208 864036 292058 806744 231064 3190 1093992 
3222 261320 2904 940584 837230 3014 3024 711578 3054 897912 921468 349012 305746 177546 402068 1087948 229202 2910 462714 581160 80404 2982 1128472 355452 290868 1015550 810814 382348 3032 566214 225552 
3022 658776 1101942 1104424 663864 2768 1110558 2836 5482 2834 390382 991662 647898 75470 667418 5524 2856 2746 2754 616664 1107498 870192 2814 2902 1130898 2734 803004 2842 8486 1119766 1131402 
5982 638754 2688 1124074 2636 2704 2604 2766 2630 2690 940906 610914 1134562 86414 1005414 275082 2604 5400 2582 153548 2584 593810 2720 88052 2700 2612 2656 2698 2620 1112296 2600 
5684 1113778 2456 2562 764284 652564 1085226 7372 162646 1124188 677630 1045274 665226 10234 2478 881516 352540 1109342 1124894 379442 581536 562672 5078 668452 584134 2558 809816 1112984 70924 931974 1115046 
2652 1061478 516552 2436 1109132 797188 876330 1078376 2448 2348 769462 1033640 185694 653648 679780 930638 593568 257952 706742 827988 557124 816802 2448 307588 1003432 2464 113622 944644 205596 1108228 455122 
2596 2322 588228 718840 960078 644580 910836 113468 696926 903488 2258 612234 933750 277836 840568 750028 979012 713508 864150 1114292 577356 1027248 972698 197168 98176 1011040 685862 1112830 619752 1087000 676576 
1121792 2174 633824 687368 312638 611806 772760 1115078 347812 199074 395840 297818 816138 1109708 927134 891942 956076 575070 383296 627360 1106030 749830 800966 416838 887050 382594 916218 744336 468970 1074930 977556 
2464 74776 1023530 327094 427326 913656 648700 260602 2136 788928 244270 764350 730876 907984 119578 319074 517426 752408 252732 463940 835514 211272 1111610 924210 644982 605136 589452 151324 399948 1110784 188430 
