616728 210812 4070 3852 3882 4012 723418 4024 3906 4012 8172 161410 708072 3886 12212 3906 3872 670960 7790 4040 379232 358830 4004 3848 4018 3872 118410 701046 3884 4010 1058546 
3994 3592 3552 742436 717100 1037104 1138164 3696 388006 337540 3676 884760 670290 7200 672476 3662 1064028 282062 3592 3692 585052 3624 7288 3628 3690 3560 1068622 7472 404520 10996 3546 
378896 775190 3308 3412 3318 798588 3290 406564 644916 3318 3392 3290 649744 3394 3318 823844 3296 3424 1113170 1051846 963028 3286 3402 812460 652564 3430 812492 3394 1145452 3444 3316 
322880 6394 266430 3170 3068 3218 3218 3114 6402 3072 353144 801216 3074 3170 3078 987738 3084 598282 3176 3068 3218 3070 3080 3266 1110704 3234 643986 3206 3190 361068 3180 
3186 2986 3016 2906 297026 714958 2978 656262 389088 2988 2904 186520 797934 379464 342522 366106 2980 2886 653244 1089920 2906 788054 786262 332312 633996 491498 2976 567310 141356 929980 2988 
9078 286068 8424 2806 158610 696828 359882 2904 2738 813616 742386 777886 2828 858580 646450 773856 350140 741226 2738 724876 457888 82778 2726 383530 398180 394756 341086 5450 2808 2832 741432 
2962 2588 2668 2596 566316 2668 784532 873752 2584 1113662 2586 648778 2668 1060048 2674 2586 453454 2666 2598 481552 675332 2670 684394 1079252 897616 1109912 2768 2688 2586 271786 969190 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
860844 312996 644520 463280 413738 866460 805920 458380 644352 1014098 1100612 793594 267686 883288 124810 488220 1090344 2428 1104596 155404 104924 4706 962596 7056 315488 256160 497516 423054 404258 385932 858964 
2640 232396 717584 287990 83272 551618 310504 227012 132592 382668 1104846 267718 386906 352778 739788 624074 931852 618558 1112422 2278 952554 231102 1005106 946826 1133466 992602 1037078 1062124 1135818 501282 440800 
123564 756850 511254 1112632 72298 557210 219826 469034 492948 1008938 739610 120076 788512 942190 1150768 1107244 1014564 970036 545816 1105380 1044974 1007128 85974 658616 622846 759330 162688 579698 982836 424108 974704 
381658 995572 463438 76696 1107472 650822 540386 791420 890392 1123022 97620 177132 144292 480470 817954 302230 1107566 1030606 1107582 1079478 677230 1107760 1107394 349172 1069448 1107226 1107294 998742 499528 441968 1107666 
