625628 3898 7996 4058 3884 1096124 3860 19930 4028 883054 4004 3882 8056 7740 7702 4024 7826 1031868 678746 3890 4004 3864 4012 3864 1024856 4044 698852 737140 7740 4008 981368 
3872 3684 576148 446270 3562 1113552 1117640 3544 3688 3544 3570 3708 3574 973838 451496 3558 3670 743838 14718 670428 346622 3668 3554 1038172 3588 3544 3688 788318 3658 3578 3684 
3694 425482 3410 3282 1116522 615012 1082270 3418 955746 170276 3360 297178 463684 3286 539012 153720 3422 980112 3286 769252 791826 3472 774396 3286 91648 3290 6804 3286 706788 3424 3288 
1146316 3076 974548 563660 756392 9540 3070 3178 3112 1136686 3170 1111528 416076 249196 421402 3088 1039756 3192 512932 3182 1023474 3244 9514 1143440 3166 1115290 3166 3072 3072 791212 973140 
3298 1116760 902386 882504 2890 699614 2908 171974 674222 2886 3060 781662 1153014 832010 955856 383628 2904 5966 1012326 271032 3040 2886 507692 326338 597634 97458 2880 2982 783676 2984 2904 
3116 643384 300318 403310 2772 2836 2762 991946 183626 2728 1086050 8166 1114198 170756 2756 2816 425114 2832 11236 649940 2864 990062 2822 5656 114236 948826 2758 775336 755686 1116400 985704 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2836 828722 1104074 2538 246148 737096 1104784 453258 2532 939464 1047010 1050052 4964 987450 9816 788954 362398 4878 979146 334636 339084 10250 1137206 910010 534928 449354 447322 186580 2540 191988 1018800 
351844 1107948 4706 1104626 2364 965940 768082 344950 955262 2354 809476 1108062 778208 683308 2360 96378 1106242 889104 109288 281200 459394 2364 834264 790470 301854 1052172 921218 169454 206782 925878 
2574 1060336 775752 526564 1143824 926694 443610 1093128 343178 1081732 2276 90548 244680 583164 736736 411686 279958 77824 1115272 711524 1131026 566944 1107956 4660 1054854 1107656 470696 460414 4684 887598 2320 
704724 667212 343080 808240 411580 86328 777668 206740 766676 1107730 1020292 780060 1108318 818946 656622 364892 778692 1105868 1102472 941584 1000254 852328 859754 1075932 651590 831534 404032 877666 1007642 577748 495400 
2446 819478 1012466 1089174 1133046 492166 429836 897292 166198 524368 1053450 817474 1107376 1106956 766674 1108818 1055626 1137062 466664 537662 611004 130766 278222 424234 719264 1060100 902888 1136080 355116 176070 142284 
