526340 8072 3874 343660 7702 11782 1122260 776672 4054 709454 790348 4006 196952 743260 3902 4006 4062 583878 385750 264798 4032 4036 1110966 4010 236236 8114 7960 209548 901632 3918 1057490 
1074808 3548 412104 888306 3692 3564 3550 3756 3566 505224 356956 3562 3688 447578 780482 3552 3680 1121816 3544 3726 3548 3540 659664 1108802 3680 3608 3720 3714 3566 1114162 809210 
3702 81884 3330 172292 1039570 3406 3290 3304 3398 3318 3486 869604 3286 1106846 3286 3414 3318 3326 3416 3320 3434 3342 381754 750186 3282 991486 3294 3404 839744 3288 6846 
3366 3176 6142 3154 861204 3068 844182 173954 3228 12690 3068 277266 467908 893330 1109432 3112 3182 3070 3188 3182 3078 6398 3090 185896 3074 1089608 3228 3066 355256 699956 3206 
3276 723344 1110192 2884 2988 2988 1068310 3054 142126 3036 142620 2886 432038 1144946 362442 366018 2934 3012 1107814 3016 902144 2886 126164 831800 2976 639520 529868 760626 2922 863136 2890 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2916 2666 2602 2672 427804 589134 276384 2586 803850 2582 944104 1072166 2590 2664 404550 1110248 745310 328936 2670 1076766 2672 828994 70746 918778 2586 2668 2582 881496 233202 786330 2672 
2792 150518 424502 332386 274282 4914 2482 369894 161794 984706 322562 355542 750452 167098 2588 1114558 1112290 1114496 1109554 480050 787042 967560 2484 285238 814802 2464 449354 116130 685674 7644 2494 
2728 1120144 1130772 718380 77474 1023938 160120 599842 479964 74264 523070 107064 123722 426902 465614 903732 569912 322314 1113786 352822 739670 2488 425136 371392 391400 491974 862570 2346 397484 2418 375184 
308280 878220 501966 1120138 806290 337342 698506 969254 176790 416614 902494 85370 304228 1112870 1085890 847596 1097888 934326 402570 552910 606742 488568 659070 624734 2330 1110582 1112984 287754 631904 644850 348762 
2532 292436 404788 351818 206676 565616 1106552 843662 2178 134292 825268 987296 930250 1079396 91482 869840 421864 792770 1009224 273234 1009872 989084 254012 260144 173594 947690 1138242 509036 324502 382168 394996 
2540 390566 343900 923424 118972 1108154 303896 756788 152462 987804 1135626 1089494 531538 232018 491212 418586 78552 1108732 601186 649868 733220 964310 1111388 349844 1039838 515870 458290 1109668 594100 449338 288158 
