387770 8042 3864 851386 873478 4068 7808 3876 4044 215780 4060 771644 3960 4010 7786 854422 3940 4040 273332 3890 1084134 1107924 695756 3880 424112 3998 3882 135274 3910 1087820 1091908 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
974520 1006418 3338 569436 3420 179714 17058 3312 6888 3430 689532 3436 387408 3420 628230 3308 763850 1107172 3574 783780 662140 3416 3378 3422 3310 3304 3416 3316 549694 3340 147326 
3488 6284 3196 670116 3214 230604 586404 427748 653326 6394 6230 3098 351254 3092 595702 3128 1110542 206112 3094 668334 3098 6158 1108092 3380 1108610 3088 3244 573176 3092 3234 578978 
3272 1063614 5804 660562 1001528 1074062 3004 1120906 1107870 369502 2998 2904 2908 619868 597152 943138 2920 860248 668118 667198 3002 551124 656132 2912 631084 1035198 2910 2998 334694 850592 5974 
584804 272286 2746 1110960 851830 2726 533070 2786 2836 601354 2724 2842 313472 2838 777954 729714 157292 2730 482116 933204 961704 330190 620540 2852 2740 2832 96594 387066 2860 5506 377812 
5822 812154 2686 467530 192198 2596 5308 502410 834742 748334 2620 2684 1036270 940362 946276 2598 183098 2584 366120 233404 2582 453780 502258 1098810 334782 410560 213982 715978 2694 2596 186280 
2788 131550 246576 998588 2600 495578 2482 2536 708110 348432 588310 5082 1114510 1043996 1091152 2458 1025076 348302 2464 966376 2494 2914 2488 169916 2552 732526 568364 513022 420986 1065246 550904 
2732 1109592 95430 452718 374706 936698 2344 473624 908118 106676 221816 2380 811202 1138332 958398 569002 686748 1099762 1113858 178172 777070 184520 1112900 774144 1102910 522528 88134 1115402 71978 835732 1112342 
2644 213908 877240 1113590 1053520 629942 444144 1111158 1023166 1119908 908364 221940 626998 565310 585552 1117592 413916 1108852 804244 145274 1129768 316196 482962 200580 305734 472136 181120 2340 1067812 2394 1093546 
198888 873030 1109948 279302 875114 899880 563664 514866 271884 239000 705794 746250 81728 679328 1039738 1111944 536696 1111168 890580 1102298 868630 1008000 483982 1093510 154008 676546 637122 907076 752898 1110310 940978 
2436 624234 456272 270748 961348 248762 526668 440550 595456 273202 1113478 439366 728196 559344 707460 652978 284578 655768 987844 417584 424322 303222 571414 543640 833962 1041716 586390 658628 1043314 645570 733052 
