222156 3940 495152 3936 557212 7736 892636 4006 3874 4054 3926 3876 189562 706270 11954 3852 4006 12024 1128792 4078 1119866 4010 387106 3852 4036 408342 4000 3864 431718 4062 3886 
329852 3520 3716 3666 3548 545586 1032614 3670 487636 3538 3750 3542 123720 364096 7158 311468 1104804 3666 121258 1026654 3550 3588 957080 134802 785432 195582 10970 555812 3578 3674 3544 
289648 3350 3300 3416 3304 801528 3304 3422 950908 704910 1048734 3314 3398 1045324 1116016 3462 3314 3492 464988 10234 3402 3332 506268 216002 3412 3396 3318 372020 942362 6836 3294 
3410 3244 784914 3174 1113288 348684 696506 414030 3206 67418 506038 749528 3130 3182 3102 104684 819656 819802 738206 3066 3224 359852 3172 3070 3076 364288 155998 3186 849544 6136 498188 
795214 2984 155700 307100 698732 874112 811834 825886 375134 809740 2916 555126 144648 3022 2982 458326 1112806 879406 656578 2886 1115658 137944 2958 188274 461592 2898 2982 2892 5964 1115880 1116718 
698746 1113732 574230 799096 2820 241656 708258 473622 342018 2814 341758 2812 731198 910860 2846 260022 645482 262510 2762 2828 396166 755866 2726 1044398 650878 1003636 540392 352016 5636 2814 163654 
5970 2660 2696 2608 5170 813080 334652 2668 638206 642342 1061500 2640 2696 898194 151902 770646 835612 2692 2578 343334 2584 1106324 483850 2580 882732 2588 866072 829192 903824 2674 2612 
2904 2478 2518 63816 881728 884858 1110006 348686 310508 968646 315448 1075472 5120 656598 670636 617018 684382 2576 928910 818072 210056 1108528 104478 669880 999084 840574 502714 2546 996594 2556 9798 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5116 661958 238484 673514 867176 734160 98010 4536 733182 1089708 1013962 1109268 91498 505450 853234 453466 1124490 1030716 335418 909684 960748 213274 333592 1108712 942660 968750 390634 680846 722980 935274 335358 
608240 780720 582712 380946 487944 117716 984868 113184 992588 590072 653310 629594 934772 991378 358528 641878 466996 175728 309176 283310 137456 692156 1088084 220512 345588 471012 451102 683716 1124196 1107774 280550 
2390 567080 840870 804522 288494 698568 692218 1073132 465278 447792 553980 165922 338184 507716 444286 902986 868058 354828 70336 1109576 772778 214330 377726 1111792 785898 197040 1133164 909718 915352 762968 1014090 
