431718 1065928 3872 4010 3998 4012 738260 4036 471110 846218 12052 782214 642586 4034 559306 738460 3876 4008 4054 347844 4044 3916 12046 3998 3872 8042 1051742 353714 736184 3876 8014 
3842 3700 3692 195502 3688 3600 3680 785484 3588 3680 344088 704590 764998 3554 357988 1108338 3700 80248 1022864 635970 438160 552282 3570 3558 352386 1039634 3722 3562 508140 294050 3554 
3704 3304 119144 3398 663028 1153996 3360 3432 3416 3304 3412 531658 1037278 3444 3356 237170 298558 3424 729192 485896 3430 700378 3412 3312 813974 3448 805946 3494 3296 3286 3398 
3396 3192 754826 3072 522184 3066 1132488 3152 3466 3202 245920 742928 3074 494900 1015960 647802 573392 3068 236250 3086 3198 3172 3132 1047244 779068 818576 3172 591152 1016674 3078 3204 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6046 2754 200196 2820 915822 5448 1015912 1107894 1109604 565430 912320 2812 1064972 584462 100774 795250 1078180 61124 2760 412150 2782 2832 1132630 633302 5628 638288 659486 2750 325596 1106710 342772 
2974 785134 2702 2670 2586 274348 524200 528234 557554 742512 525204 599232 2672 523774 420164 2700 794620 2690 2582 422436 449010 2580 2668 2580 913366 437594 84836 91838 806130 165786 748866 
280278 1052368 141406 327974 2502 736108 628946 685112 5076 4914 244924 1055278 73918 908630 272680 2534 9812 2456 539866 2480 1090382 347038 454368 729060 2504 2544 747332 5054 606958 776274 1113230 
2648 1010488 277082 2358 2422 92476 767462 377164 2366 919500 670638 779668 351716 390786 984084 1115756 2456 2372 262852 226600 730652 127198 819444 2452 859698 736692 627372 2374 268328 297684 270410 
2684 596596 559768 490808 570886 107616 496676 167996 319862 241604 411530 503010 1110986 1089512 159032 488310 958754 518028 467672 674808 2248 686136 640192 1115064 860394 191020 1074730 1100844 502232 134666 426050 
2532 311254 350632 535562 257500 688964 60078 1145178 752878 1026446 655308 2186 768226 587876 956724 155624 804264 680082 505150 1142208 336986 624874 85370 302682 703504 767094 294064 577622 861344 252230 1109004 
1090862 357018 825770 1032670 760924 367808 1095802 1098886 1043470 790948 374528 156250 1001844 924620 215114 486864 1114550 1014044 765184 269704 1045254 68526 700162 2072 363186 1109042 698608 1010046 1113414 586254 1044356 
