3976 3962 3946 3862 3866 3874 3882 3976 3930 3932 3874 3946 4010 3954 3874 3866 4020 3940 7974 3954 3942 3866 3884 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3032 3104 6196 3116 3112 3104 3056 3036 3052 3092 3100 3100 6188 3096 3096 3100 3092 3044 3044 3104 3096 3104 6200 3100 3104 3112 3096 3124 3112 3060 3060 
1161302 8526 8534 2838 1563572 2888 2902 2892 5778 2950 5794 2894 2842 2838 2840 2846 518962 2882 2896 2898 5808 2878 2886 2938 2838 2852 292454 5660 8526 8508 2886 
2556 2552 2560 2556 5064 2506 2504 2516 2514 2500 2558 1546602 2558 2558 2500 2504 2508 5106 2556 2606 885114 870574 4998 2510 5070 2544 2560 2560 2560 2560 2540 
2418 2424 2368 2368 284984 2360 2366 2358 2386 2366 2376 2378 2436 2418 2414 2418 2418 2418 2424 2414 2408 2412 2370 2364 1039494 2368 2374 2360 2370 2374 7106 
2290 2290 2306 2278 2284 2278 2294 2292 4548 2246 2244 2248 2274 4474 2252 2242 1132804 2284 2280 2284 2284 2290 2294 2236 2244 2246 2244 2250 2242 2250 966130 
4112 2104 2058 2072 2060 2104 2076 2064 2036 2030 4084 2030 2060 2028 2026 2032 2068 2102 2066 2070 2070 2072 6082 4074 2028 2052 2028 2028 2058 4128 2064 
3942 3926 1970 1980 3862 1936 1936 1936 1936 1972 2006 1970 1978 1978 2030 1938 1932 3864 1934 1936 1970 1978 1974 1978 1986 1978 1970 1942 1950 1932 1932 
1786 1810 1804 1488966 1810 1810 1806 1804 1804 1776 1786 1772 1806 1812 1800 1840 1814 1772 1488022 1822 1796 1776 1806 1812 1800 1812 1832 1798 1772 1800 1772 
1734 3488 3372 1704 1706 1710 1708 1738 1760 1746 1736 1704 1491092 1736 1700 1740 1740 1790 1027174 1702 1710 1732 1740 1744 1744 3496 1702 3398 1708 1746 1768 
1606 1532296 1586 1515976 1530370 1580 1612 1606 1497122 1499888 1576 1549758 1578 1578 3206 1614 1500676 423228 803698 1576 1614 1608 1610 1606 1598 1576 1584 1580 1604 1000248 168694 
1522 1548 1522 306036 1550 1495942 1556 1550 1518 1150908 1520 1518 1064782 1574124 933718 1101560 1546 1522 1552 1544 1552 1578 581694 1522 1520 1520 1554 1550 1564 3096 1520 
857964 10604 5424 5532 5436 5316 16140 5308 5320 5420 5440 5404 5348 15892 5320 15904 1130462 1134180 1246662 5336 5312 36828 5416 5536 5468 10856 5432 10688 5408 10828 5424 
4836 4836 1132384 9620 4828 4732 4828 186368 4728 4824 4748 4816 4952 4828 842366 4912 277488 1159238 4728 4748 4804 4832 9620 4856 4832 4800 4748 4724 4768 4728 4816 
