3856 3862 3866 3866 3938 3948 7860 3948 3922 3864 7726 3866 3864 7914 3940 3960 3864 3878 3874 3884 3920 7868 4010 4010 15782 7944 3866 3882 3864 3874 3938 
3626 3614 3640 7146 3652 3548 3568 3626 3622 3622 3600 3544 3552 3594 3544 7168 3668 3638 7224 3738 14184 3650 3548 3604 10878 3600 3650 7140 7076 7130 3602 
3104 3104 3104 554190 3044 9188 6060 3100 3108 3128 3052 3040 3072 3040 3100 3108 3152 3112 3104 3032 3040 3040 3040 3112 3108 3108 3040 3044 3084 3056 3140 
5798 2942 2896 1521866 2886 2886 2842 2950 2894 2896 5816 2878 2878 2852 2840 2880 2892 2934 17270 2904 2896 2872 2836 2836 5708 2894 2938 2924 5780 5704 2846 
2506 2556 2552 2554 2554 2552 2504 2514 2504 2504 2504 2508 2556 2548 2554 2550 2504 2514 2504 2540 2548 2544 5132 2632 2550 2558 2562 2504 2504 7502 2526 
625300 2426 2426 2422 2408 2418 2470 2410 2374 2368 116688 2368 2366 4882 2414 2410 2410 2408 2404 2416 2364 819884 2376 2376 2364 2420 4806 2418 2414 2408 4816 
2236 2306 2250 2244 2262 2240 2328 2312 2288 2290 2294 2324 2288 2238 2246 2248 2240 2250 4504 4468 2284 2324 2292 2290 2284 1213648 2280 2290 4508 2232 2242 
2040 2032 8112 4104 2062 2054 2082 2072 2066 2062 2058 2030 2024 8080 2030 2026 2022 2032 2066 2090 2072 2070 2088 2064 2028 2056 2036 14092 2030 2026 2046 
3982 1998 5896 2002 1940 1934 3902 1936 1964 1946 1970 1978 1978 3944 1940 1936 1936 1968 1940 1960 1980 3958 2006 1978 1980 1932 1936 1966 1982 2006 1976 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3458 331456 1702 3402 1183336 1704 3482 1744 1730 1764 5212 1704 1712 1706 1706 1728 1728 1740 3462 1734 1706 1704 1704 1714 1742 1740 1738 1736 3468 1702 1049504 
1578 197962 1604 1509368 3198 1608 1578 3154 1582 1578 1602 1620 1612 3206 969008 1578 1588 1576 1614 1612 1612 1610 1578 1598 1578 1574 1606 1614 1608 1610 1606 
1522 982556 1486506 1495552 440080 1554 1544 1548 993568 1554 1530 1520 1522 1518 1554 1546 1552 1546 1522 1518 1520 1520 1520 1562 1552 1554 1556 1528 1520 1522 1162722 
1514174 5436 5396 5416 5328 5332 10620 5312 5400 10732 5424 5420 5448 5536 5348 15924 10680 5376 10920 1496672 5424 10620 10720 5320 1574068 5416 10820 1303466 16312 10796 1298166 
859292 4728 9668 4804 4804 4828 4716 4808 4736 9520 4720 4728 4832 4808 4828 4740 14224 4732 4732 4844 4832 4888 9728 14212 4724 4736 4724 4832 4820 4836 4836 
