3974 3868 3912 3934 3968 4012 11962 3948 3934 3882 3866 3936 3946 7728 4022 3884 7774 3880 4012 3956 3948 3938 3940 11828 7866 3946 3962 3882 3872 7722 3876 
7136 7078 7140 3550 7078 3550 7210 3668 3630 3664 3614 3604 355200 3616 3552 3622 3556 7126 3550 3620 10968 7284 3610 1536820 3626 3612 3618 3548 7144 3568 7144 
3156 3056 3048 3048 3108 3108 3096 3100 3100 3140 3088 3036 3036 3036 3040 3048 3036 3068 3064 3052 3112 3108 3092 3108 3092 3040 3036 3052 3040 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2514 2546 2508 2550 2552 2592 2610 2550 2550 2552 2502 2508 5074 2504 2514 2508 2550 2596 2564 2552 2552 2580 2556 2514 2514 2506 2518 2500 2560 2564 5142 
2404 2412 2422 2414 2408 2364 2372 2368 2394 2426 2424 2414 2414 2418 167040 2372 2368 2396 7068 2368 1089420 2412 2412 2430 2408 2410 2376 2372 2368 1547156 2364 
2244 653160 2294 2324 2280 2330 2292 2240 2236 2272 2242 2244 2306 2294 2280 2284 2284 2290 2248 2252 2252 2248 2270 2290 2328 2298 2290 2290 2318 10162 2258 
2032 6100 2024 2028 1306822 2088 2060 4180 2062 558754 2030 2026 2024 2030 2056 2072 2072 6214 2100 2064 2024 2032 2046 2034 2032 2026 2074 2074 107478 2060 1498642 
1938 1940 1970 1936 1382584 1936 1934 1972 1980 1986 1966 1978 1960 1950 1938 1974 2068 9626 1970 1980 1970 1980 1978 1980 1932 1934 3896 1944 3880 1964 1996 
1808 1816 1828 211392 1784 1495168 1120312 593482 1778 1802 1822 1806 1812 1782 1774 1788 1776 1780 1772 1802 1812 1812 1812 1798 1784 1772 1778 1780 1814 1804 1814 
1754 1752 1736 1702 1728 1706 1704 1734 1740 1730 3470 1740 3396 3424 1702 3404 1704 3396 1736 1493400 1732 1742 1702 1710 629888 1722 1740 3460 1728 3464 1450750 
1578 1578 1586 1576 1492748 1606 1612 1606 1604 1576 1580 1574 1584 1608 1610 1610 1574 1588 1578 1608 1614 1608 1612 1578 1576 1506202 1574 1622 1606 1616 1576 
1524 346098 189370 1162982 1560252 1556 1554 1524 1524 802580 1524 1522 1550 1554 1578 1520 1534 1522 1116766 515664 1548 1552 1548 1550 1520 1520 1520 1496168 1550 1550 1548 
510062 5428 1195602 5428 5332 1643124 16008 5516 5488 5428 21672 1182840 5320 5328 5320 10900 5424 5488 5408 5324 1308478 5320 5320 10956 21632 5436 5436 1193198 1186312 16156 417472 
1330380 4876 4836 9744 511854 4832 4788 14080 4804 4732 1178540 4820 4864 4820 4736 1190274 4736 4832 9704 4888 4832 9700 4732 4736 4812 4824 9720 4908 4828 4832 4836 
